wall_time,elapsed_s,clients,scans_total,scans_in_window,scan_rate_hz,drspaam_fps,inference_ms_mean,inference_ms_p95,inference_ms_max,predict_ms_mean,predict_ms_p95,predict_ms_max,grpc_service_ms_mean,grpc_service_ms_p95,grpc_service_ms_max,grpc_wire_ms_mean,grpc_wire_ms_p95,gpu_util_percent,drspaam_gpu_duty_percent,gpu_mem_util_percent,gpu_mem_used_mb,gpu_mem_total_mb,gpu_proc_mem_mb,torch_alloc_mb,torch_reserved_mb,torch_peak_mb,gpu_power_w,gpu_temp_c,gpu_sm_clock_mhz,cpu_percent_system,cpu_percent_process,proc_threads,ram_used_mb,ram_total_mb,ram_percent,proc_rss_mb,swap_used_mb,swap_total_mb,swap_percent
2026-08-30T21:38:43.332,89.013,2,1758,20,20.0,43.27,23.11,23.721,25.876,15.271,15.413,15.497,,,,,,30.0,46.22,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.2,77.0,1575.0,9.0,51.0,93,10008.0,15708.2,63.7,1244.9,624.8,4352.0,14.4
2026-08-30T21:38:44.333,90.014,2,1778,20,19.97,43.17,23.167,24.29,25.441,15.358,15.558,15.615,,,,,,27.0,46.27,23.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.02,77.0,1575.0,14.3,52.9,93,10058.3,15708.2,64.0,1244.9,624.8,4352.0,14.4
2026-08-30T21:38:45.332,91.013,2,1798,20,20.03,42.37,23.6,24.598,24.908,15.296,15.402,15.43,,,,,,15.0,47.26,13.0,552.9,4096.0,208.0,30.7,104.0,828.7,19.76,77.0,1575.0,11.6,54.1,93,10074.8,15708.2,64.1,1244.9,624.8,4352.0,14.4
2026-08-30T21:38:46.332,92.013,2,1817,19,19.0,43.32,23.086,23.573,23.736,15.311,15.426,15.477,,,,,,30.0,43.87,25.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.21,77.0,1575.0,8.1,52.0,93,10067.3,15708.2,64.1,1244.9,624.8,4352.0,14.4
2026-08-30T21:38:47.332,93.013,2,1838,21,21.0,43.68,22.891,23.481,25.036,15.253,15.365,15.375,,,,,,29.0,48.07,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.08,77.0,1575.0,8.5,52.0,93,10075.6,15708.2,64.1,1244.9,624.8,4352.0,14.4
2026-08-30T21:38:48.332,94.013,2,1858,20,20.0,42.98,23.266,25.815,26.033,15.32,15.499,15.504,,,,,,28.0,46.53,23.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.02,77.0,1575.0,12.1,53.0,93,10101.6,15708.2,64.3,1244.9,624.8,4352.0,14.4
2026-08-30T21:38:49.334,95.014,2,1877,19,18.98,43.52,22.977,23.66,25.217,15.315,15.442,15.636,,,,,,30.0,43.61,25.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.18,77.0,1575.0,10.4,53.9,93,10126.1,15708.2,64.5,1244.9,624.8,4352.0,14.4
2026-08-30T21:38:50.332,96.013,2,1897,20,20.02,43.17,23.166,24.305,24.907,15.279,15.396,15.463,,,,,,30.0,46.39,25.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.22,77.0,1575.0,12.6,51.1,93,10135.1,15708.2,64.5,1244.9,624.8,4352.0,14.4
2026-08-30T21:38:51.332,97.013,2,1917,20,20.0,43.75,22.859,23.528,23.937,15.272,15.437,15.472,,,,,,30.0,45.72,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.21,77.0,1575.0,7.4,52.0,93,10113.7,15708.2,64.4,1244.9,624.8,4352.0,14.4
2026-08-30T21:38:52.333,98.013,2,1936,19,19.0,43.16,23.171,24.073,25.179,15.243,15.399,15.416,,,,,,30.0,44.02,25.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.2,77.0,1575.0,6.6,53.0,93,10107.8,15708.2,64.3,1245.0,624.8,4352.0,14.4
2026-08-30T21:38:53.332,99.013,2,1956,20,20.0,43.1,23.2,24.181,25.627,15.257,15.368,15.4,,,,,,30.0,46.4,25.0,552.9,4096.0,208.0,41.8,104.0,828.7,20.21,77.0,1575.0,8.3,52.0,93,10106.0,15708.2,64.3,1245.0,624.8,4352.0,14.4
2026-08-30T21:38:54.334,100.014,2,1976,20,19.97,43.29,23.098,23.997,24.057,15.291,15.435,15.587,,,,,,13.0,46.13,11.0,552.9,4096.0,208.0,30.7,104.0,828.7,19.81,77.0,1575.0,8.3,49.9,93,10109.1,15708.2,64.4,1245.0,624.8,4352.0,14.4
2026-08-30T21:38:55.332,101.013,2,1996,20,20.03,42.85,23.339,25.186,27.614,15.261,15.34,15.346,,,,,,30.0,46.74,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.21,77.0,1575.0,7.2,53.1,93,10109.4,15708.2,64.4,1245.0,624.8,4352.0,14.4
2026-08-30T21:38:56.332,102.013,2,2016,20,20.0,43.0,23.258,23.677,24.202,15.285,15.387,15.432,,,,,,27.0,46.52,23.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.01,77.0,1575.0,8.0,53.0,93,10079.9,15708.2,64.2,1245.0,624.8,4352.0,14.4
2026-08-30T21:38:57.332,103.013,2,2036,20,20.0,43.15,23.173,24.273,25.263,15.298,15.428,15.459,,,,,,15.0,46.35,13.0,552.9,4096.0,208.0,30.7,104.0,828.7,19.81,77.0,1575.0,8.3,53.0,93,10075.1,15708.2,64.1,1245.0,624.8,4352.0,14.4
2026-08-30T21:38:58.332,104.013,2,2056,20,20.0,43.66,22.902,23.224,23.561,15.261,15.391,15.484,,,,,,32.0,45.8,27.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.22,77.0,1575.0,7.3,52.0,93,10076.4,15708.2,64.1,1245.0,624.8,4352.0,14.4
2026-08-30T21:38:59.333,105.014,2,2076,20,19.98,43.42,23.033,25.454,25.593,15.305,15.442,15.489,,,,,,31.0,46.01,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.1,77.0,1575.0,18.5,52.9,93,10088.3,15708.2,64.2,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:00.332,106.013,2,2096,20,20.02,44.09,22.682,23.176,23.451,15.243,15.364,15.382,,,,,,28.0,45.41,23.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.07,77.0,1575.0,7.4,52.1,93,10083.1,15708.2,64.2,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:01.333,107.014,2,2116,20,19.99,43.89,22.784,23.27,23.423,15.241,15.375,15.445,,,,,,30.0,45.54,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.2,77.0,1575.0,7.3,52.0,93,10044.8,15708.2,63.9,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:02.332,108.013,2,2135,19,19.01,43.67,22.899,23.689,24.654,15.253,15.374,15.443,,,,,,30.0,43.54,25.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.22,77.0,1575.0,7.1,52.0,93,10037.9,15708.2,63.9,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:03.332,109.013,2,2155,20,20.0,44.09,22.681,23.198,23.261,15.223,15.356,15.36,,,,,,30.0,45.36,25.0,552.9,4096.0,208.0,51.0,104.0,828.7,20.22,77.0,1575.0,7.2,52.0,93,10029.6,15708.2,63.8,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:04.333,110.014,2,2174,19,18.98,43.07,23.216,24.064,24.427,15.272,15.374,15.417,,,,,,30.0,44.06,25.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.22,77.0,1575.0,7.8,52.0,93,10045.8,15708.2,64.0,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:05.332,111.013,2,2194,20,20.02,42.96,23.279,24.282,25.699,15.282,15.501,15.524,,,,,,30.0,46.61,25.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.22,77.0,1575.0,7.0,52.1,93,10050.2,15708.2,64.0,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:06.332,112.013,2,2214,20,20.0,43.42,23.029,23.338,23.717,15.263,15.427,15.467,,,,,,13.0,46.06,11.0,552.9,4096.0,208.0,39.8,104.0,828.7,19.86,77.0,1575.0,6.6,52.0,93,10039.2,15708.2,63.9,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:07.332,113.013,2,2234,20,20.0,43.78,22.841,23.514,24.035,15.263,15.351,15.357,,,,,,30.0,45.68,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.6,77.0,1575.0,6.9,51.0,93,10041.8,15708.2,63.9,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:08.332,114.013,2,2254,20,20.0,43.07,23.218,24.223,25.077,15.26,15.35,15.394,,,,,,28.0,46.43,24.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.01,77.0,1575.0,6.9,52.0,93,10039.9,15708.2,63.9,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:09.333,115.014,2,2274,20,19.98,43.01,23.25,24.405,25.107,15.281,15.443,15.534,,,,,,15.0,46.45,13.0,552.9,4096.0,208.0,30.7,104.0,828.7,19.79,77.0,1575.0,8.5,53.0,93,10044.8,15708.2,63.9,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:10.332,116.013,2,2294,20,20.02,42.67,23.436,24.469,24.824,15.312,15.468,15.666,,,,,,35.0,46.92,29.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.22,77.0,1575.0,7.9,53.1,93,10034.9,15708.2,63.9,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:11.332,117.013,2,2314,20,20.0,43.03,23.238,23.89,24.179,15.286,15.412,15.486,,,,,,34.0,46.47,28.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.09,77.0,1575.0,8.5,53.0,93,10023.0,15708.2,63.8,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:12.332,118.013,2,2334,20,20.0,44.05,22.702,23.689,24.084,15.296,15.402,15.414,,,,,,28.0,45.41,24.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.12,77.0,1575.0,14.3,51.0,93,10161.7,15708.2,64.7,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:13.332,119.013,2,2354,20,20.0,44.31,22.568,23.606,23.8,15.243,15.359,15.396,,,,,,30.0,45.14,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.21,77.0,1575.0,12.5,52.0,93,10164.2,15708.2,64.7,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:14.334,120.014,2,2373,19,18.97,43.95,22.753,23.398,23.434,15.254,15.349,15.376,,,,,,30.0,43.16,25.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.21,77.0,1575.0,7.2,50.9,93,10148.6,15708.2,64.6,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:15.332,121.013,2,2393,20,20.03,42.85,23.336,23.695,27.597,15.316,15.42,15.747,,,,,,30.0,46.74,25.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.23,77.0,1575.0,7.9,53.1,93,10133.0,15708.2,64.5,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:16.333,122.013,2,2413,20,20.0,43.68,22.896,23.354,23.377,15.25,15.353,15.355,,,,,,30.0,45.79,25.0,552.9,4096.0,208.0,44.1,104.0,828.7,20.22,77.0,1575.0,7.0,52.0,93,10122.4,15708.2,64.4,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:17.333,123.013,2,2432,19,19.0,43.54,22.969,23.809,25.578,15.357,15.595,17.269,,,,,,30.0,43.64,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.23,77.0,1575.0,6.4,51.0,93,10112.1,15708.2,64.4,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:18.332,124.013,2,2452,20,20.0,43.52,22.977,23.786,23.815,15.25,15.344,15.394,,,,,,30.0,45.95,25.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.22,77.0,1575.0,7.3,52.0,93,10106.1,15708.2,64.3,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:19.333,125.014,2,2472,20,19.97,43.75,22.859,23.388,23.457,15.236,15.349,15.35,,,,,,30.0,45.66,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.22,77.0,1575.0,6.6,50.9,93,10097.0,15708.2,64.3,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:20.332,126.013,2,2492,20,20.02,42.49,23.537,24.513,27.839,15.3,15.423,15.432,,,,,,30.0,47.13,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.05,77.0,1575.0,8.4,53.1,93,10085.6,15708.2,64.2,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:21.332,127.013,2,2512,20,20.0,43.51,22.982,23.702,23.902,15.268,15.344,15.356,,,,,,15.0,45.97,13.0,552.9,4096.0,208.0,30.7,104.0,828.7,19.81,77.0,1575.0,8.0,52.0,93,10035.6,15708.2,63.9,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:22.332,128.013,2,2532,20,20.0,42.57,23.492,24.245,24.892,15.317,15.583,15.597,,,,,,31.0,46.98,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.22,77.0,1575.0,8.6,54.0,93,10041.0,15708.2,63.9,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:23.332,129.013,2,2552,20,20.0,43.44,23.018,23.747,23.834,15.266,15.381,15.522,,,,,,26.0,46.04,22.0,552.9,4096.0,208.0,30.7,104.0,828.7,19.96,77.0,1575.0,8.6,53.0,93,10033.5,15708.2,63.9,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:24.334,130.014,2,2572,20,19.97,43.91,22.774,23.597,24.324,15.267,15.538,15.538,,,,,,30.0,45.48,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.12,77.0,1575.0,9.1,51.9,93,10028.4,15708.2,63.8,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:25.332,131.013,2,2592,20,20.03,43.35,23.066,24.602,25.107,15.286,15.485,15.486,,,,,,30.0,46.2,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.26,77.0,1575.0,13.3,52.1,93,10016.2,15708.2,63.8,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:26.333,132.013,2,2611,19,19.0,43.97,22.744,23.397,23.43,15.247,15.343,15.419,,,,,,30.0,43.22,25.0,552.9,4096.0,208.0,58.4,104.0,828.7,20.24,77.0,1575.0,7.3,51.0,93,10009.0,15708.2,63.7,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:27.332,133.013,2,2631,20,20.0,43.76,22.854,23.791,24.656,15.285,15.456,15.595,,,,,,30.0,45.71,25.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.24,77.0,1575.0,9.8,52.0,93,10017.9,15708.2,63.8,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:28.333,134.013,2,2651,20,20.0,43.8,22.83,23.552,23.672,15.272,15.385,15.397,,,,,,30.0,45.66,25.0,552.9,4096.0,208.0,37.4,104.0,828.7,20.24,77.0,1575.0,9.0,52.0,93,10024.8,15708.2,63.8,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:29.334,135.014,2,2670,19,18.97,43.94,22.756,23.062,23.361,15.233,15.375,15.397,,,,,,30.0,43.17,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.24,77.0,1575.0,7.7,52.0,93,10019.9,15708.2,63.8,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:30.332,136.013,2,2690,20,20.03,42.66,23.442,24.979,25.198,15.29,15.427,15.499,,,,,,30.0,46.95,25.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.24,77.0,1575.0,8.5,52.1,93,10013.2,15708.2,63.7,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:31.332,137.013,2,2710,20,20.0,43.69,22.888,23.848,23.874,15.281,15.392,15.394,,,,,,29.0,45.77,25.0,552.9,4096.0,208.0,38.0,104.0,828.7,20.2,77.0,1575.0,8.0,51.0,93,10012.2,15708.2,63.7,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:32.332,138.013,2,2730,20,20.0,42.72,23.408,25.011,26.066,15.368,15.596,16.938,,,,,,29.0,46.82,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.06,77.0,1575.0,8.0,53.0,93,10014.0,15708.2,63.7,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:33.332,139.013,2,2750,20,20.0,43.79,22.834,23.472,23.514,15.253,15.356,15.407,,,,,,15.0,45.67,13.0,552.9,4096.0,208.0,30.7,104.0,828.7,19.87,77.0,1575.0,7.4,52.0,93,10011.6,15708.2,63.7,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:34.333,140.014,2,2770,20,19.98,43.89,22.782,23.419,23.419,15.254,15.352,15.383,,,,,,32.0,45.51,27.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.22,77.0,1575.0,7.4,51.9,93,10007.6,15708.2,63.7,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:35.332,141.013,2,2790,20,20.02,43.77,22.845,23.717,23.804,15.263,15.392,15.396,,,,,,33.0,45.74,29.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.02,77.0,1575.0,8.9,52.1,93,10002.6,15708.2,63.7,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:36.332,142.013,2,2810,20,20.0,42.58,23.483,25.003,25.281,15.341,15.555,15.635,,,,,,30.0,46.96,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.26,77.0,1575.0,14.0,53.0,93,10002.6,15708.2,63.7,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:37.332,143.013,2,2830,20,20.0,42.4,23.585,25.483,25.553,15.351,15.46,15.662,,,,,,30.0,47.17,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.27,77.0,1575.0,13.1,54.0,93,10017.4,15708.2,63.8,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:38.333,144.013,2,2850,20,20.0,43.08,23.214,24.089,24.321,15.278,15.415,15.424,,,,,,30.0,46.42,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.28,77.0,1575.0,11.0,53.0,93,10012.3,15708.2,63.7,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:39.333,145.014,2,2869,19,18.99,43.18,23.161,24.472,24.67,15.388,15.67,15.864,,,,,,30.0,43.97,25.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.28,77.0,1575.0,13.9,51.0,93,10037.5,15708.2,63.9,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:40.333,146.013,2,2889,20,20.02,43.96,22.747,23.878,24.62,15.326,15.551,15.58,,,,,,30.0,45.54,25.0,552.9,4096.0,208.0,44.1,104.0,828.7,20.26,77.0,1575.0,9.8,51.0,93,10040.5,15708.2,63.9,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:41.334,147.013,2,2909,19,19.0,43.33,23.078,24.229,25.82,15.334,15.601,16.717,,,,,,30.0,43.85,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.27,77.0,1575.0,8.9,51.9,93,10048.5,15708.2,64.0,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:42.332,148.013,2,2928,20,20.0,43.69,22.886,23.376,24.329,15.269,15.427,15.502,,,,,,30.0,45.77,25.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.27,78.0,1575.0,9.8,51.1,93,10077.7,15708.2,64.2,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:43.332,149.013,2,2948,20,20.0,43.74,22.861,23.41,25.331,15.266,15.416,15.417,,,,,,31.0,45.72,27.0,552.9,4096.0,208.0,46.1,104.0,828.7,20.2,77.0,1575.0,7.2,51.0,93,10066.6,15708.2,64.1,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:44.333,150.014,2,2968,20,19.98,43.64,22.913,24.104,24.791,15.275,15.42,15.552,,,,,,34.0,45.78,30.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.06,78.0,1575.0,8.0,51.9,93,10067.8,15708.2,64.1,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:45.332,151.013,2,2979,11,11.01,43.06,23.221,25.172,25.253,15.339,15.545,15.636,,,,,,0.0,25.57,0.0,552.9,4096.0,208.0,31.6,104.0,828.7,17.3,76.0,1575.0,7.5,31.1,93,10090.3,15708.2,64.2,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:46.332,152.013,2,3008,29,29.0,44.66,22.39,23.636,24.013,14.69,15.041,15.286,,,,,,27.0,64.93,24.0,552.9,4096.0,208.0,30.7,104.0,828.7,24.91,78.0,1717.0,9.5,71.0,93,10089.9,15708.2,64.2,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:47.332,153.013,2,3028,20,20.0,44.56,22.441,24.226,24.83,14.665,14.747,14.806,,,,,,29.0,44.88,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,22.83,78.0,1717.0,7.7,52.0,93,10087.5,15708.2,64.2,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:48.332,154.013,2,3048,20,20.0,43.81,22.825,23.574,23.62,15.147,15.333,15.34,,,,,,30.0,45.65,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,21.59,77.0,1575.0,8.8,52.0,93,10072.1,15708.2,64.1,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:49.333,155.014,2,3068,20,19.98,43.76,22.85,23.789,24.06,15.288,15.42,15.533,,,,,,30.0,45.65,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.29,77.0,1575.0,8.4,51.9,93,10068.5,15708.2,64.1,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:50.332,156.013,2,3088,20,20.02,43.15,23.173,23.921,24.016,15.263,15.4,15.432,,,,,,30.0,46.4,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.28,77.0,1575.0,8.3,53.1,93,10046.8,15708.2,64.0,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:51.332,157.013,2,3107,19,19.0,42.97,23.271,24.791,24.873,15.284,15.389,15.415,,,,,,30.0,44.21,25.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.27,77.0,1575.0,8.6,53.0,93,10053.8,15708.2,64.0,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:52.332,158.013,2,3127,20,20.0,43.66,22.906,23.551,25.565,15.27,15.413,15.422,,,,,,30.0,45.81,25.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.27,77.0,1575.0,8.0,52.0,93,10051.7,15708.2,64.0,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:53.332,159.013,2,3147,20,20.0,43.58,22.946,23.68,23.74,15.264,15.363,15.392,,,,,,30.0,45.89,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.28,77.0,1575.0,9.6,52.0,93,10053.8,15708.2,64.0,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:54.334,160.014,2,3166,19,18.98,43.2,23.147,24.151,27.219,15.265,15.374,15.435,,,,,,30.0,43.93,25.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.28,78.0,1575.0,7.9,52.9,93,10047.4,15708.2,64.0,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:55.332,161.013,2,3186,20,20.02,43.45,23.013,23.6,26.329,15.276,15.363,15.695,,,,,,29.0,46.08,25.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.24,77.0,1575.0,8.5,50.1,93,10048.9,15708.2,64.0,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:56.332,162.013,2,3206,20,20.0,43.52,22.98,23.838,23.939,15.276,15.485,15.536,,,,,,30.0,45.96,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.05,78.0,1575.0,7.3,52.0,93,10047.5,15708.2,64.0,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:57.332,163.013,2,3226,20,20.0,43.39,23.047,23.845,25.025,15.237,15.333,15.391,,,,,,15.0,46.09,13.0,552.9,4096.0,208.0,30.7,104.0,828.7,19.91,77.0,1575.0,7.9,51.0,93,10046.4,15708.2,64.0,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:58.332,164.013,2,3246,20,20.0,42.58,23.487,24.555,25.187,15.256,15.346,15.388,,,,,,28.0,46.97,24.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.15,78.0,1575.0,8.6,55.0,93,10003.8,15708.2,63.7,1245.0,624.8,4352.0,14.4
2026-08-30T21:39:59.333,165.014,2,3266,20,19.98,42.69,23.424,25.102,25.635,15.252,15.345,15.387,,,,,,28.0,46.8,23.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.11,77.0,1575.0,8.4,55.0,93,9997.4,15708.2,63.6,1245.0,624.8,4352.0,14.4
2026-08-30T21:40:00.333,166.013,2,3286,20,20.02,42.48,23.542,25.107,25.471,15.268,15.433,15.449,,,,,,30.0,47.13,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.2,77.0,1575.0,8.8,56.0,93,10002.3,15708.2,63.7,1245.0,624.8,4352.0,14.4
2026-08-30T21:40:01.332,167.013,2,3306,20,20.0,41.86,23.889,26.633,27.053,15.302,15.445,15.535,,,,,,30.0,47.78,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.28,78.0,1575.0,10.1,56.0,93,10005.5,15708.2,63.7,1245.0,624.8,4352.0,14.4
2026-08-30T21:40:02.332,168.013,2,3326,20,20.0,43.19,23.154,24.027,24.165,15.265,15.355,15.39,,,,,,30.0,46.31,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.28,77.0,1575.0,8.3,53.1,93,10003.2,15708.2,63.7,1245.0,624.8,4352.0,14.4
2026-08-30T21:40:03.332,169.013,2,3346,20,20.0,43.39,23.045,25.698,25.78,15.26,15.352,15.419,,,,,,30.0,46.09,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.28,77.0,1575.0,8.3,54.0,93,9967.7,15708.2,63.5,1224.5,624.8,4352.0,14.4
2026-08-30T21:40:04.334,170.015,2,3365,19,18.96,44.17,22.638,23.076,23.53,15.271,15.493,15.503,,,,,,30.0,42.93,25.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.27,77.0,1575.0,6.8,51.9,93,9966.2,15708.2,63.4,1224.5,624.8,4352.0,14.4
2026-08-30T21:40:05.332,171.013,2,3385,20,20.04,43.67,22.897,24.102,25.344,15.266,15.339,15.345,,,,,,30.0,45.88,25.0,552.9,4096.0,208.0,44.9,104.0,828.7,20.29,77.0,1575.0,8.7,51.1,93,9983.1,15708.2,63.6,1224.5,624.8,4352.0,14.4
2026-08-30T21:40:06.332,172.013,2,3405,20,20.0,44.08,22.688,23.23,23.486,15.247,15.32,15.34,,,,,,30.0,45.38,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.29,78.0,1575.0,8.0,51.0,93,9980.7,15708.2,63.5,1224.5,624.8,4352.0,14.4
2026-08-30T21:40:07.332,173.013,2,3424,19,19.0,43.2,23.148,24.667,26.55,15.263,15.408,15.425,,,,,,29.0,43.98,25.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.27,77.0,1575.0,8.4,52.0,93,9971.2,15708.2,63.5,1224.5,624.8,4352.0,14.4
2026-08-30T21:40:08.332,174.013,2,3444,20,20.0,43.49,22.992,23.905,23.954,15.277,15.424,15.573,,,,,,29.0,45.98,25.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.09,78.0,1575.0,8.3,53.0,93,9968.7,15708.2,63.5,1224.5,624.8,4352.0,14.4
2026-08-30T21:40:09.335,175.015,2,3464,20,19.95,43.4,23.041,24.228,24.311,15.259,15.414,15.452,,,,,,15.0,45.98,13.0,552.9,4096.0,208.0,30.7,104.0,828.7,19.86,77.0,1575.0,7.9,52.8,93,9972.4,15708.2,63.5,1224.5,624.8,4352.0,14.4
